business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id,stars_y,useful,funny,cool,text,date,text_processed,tokens,num_tokens,has_emoji
sxuv5uZU15UHGT_HB1xYxQ,Islands Restaurant,3825 State St,Santa Barbara,CA,93105.0,34.438119,-119.748456,3.5,197,1,"{'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DriveThru': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'GoodForKids': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'DogsAllowed': 'False', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""'full_bar'"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Bars, Burgers, Restaurants, Nightlife, Sports Bars, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '10:0-21:0'}",HJRckiJVYL_G88DCPGyzSQ,j5WSCGXj7M2psCvrEVLXSA,4,0,0,0,"Great service.  French fries are stupendous and veggie burger was 
very good.",2021-07-02 18:24:14,great service french fry be stupendous and veggie burger be very good,"['great', 'service', 'french', 'fry', 'stupendous', 'veggie', 'burger', 'good']",8,False
DQgX6IbCPg3SKdFAgWK1uw,Flightline Restaurant,521 Firestone Rd,Goleta,CA,93117.0,34.4337989264,-119.8353735163,3.5,305,0,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'WiFi': ""'free'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'NoiseLevel': ""u'average'"", 'Music': '{}', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'Caters': 'True', 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'GoodForDancing': 'False', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WheelchairAccessible': 'True', 'Smoking': ""u'no'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}""}","Nightlife, Restaurants, Steakhouses, Bars, American (Traditional)","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-21:0'}",L5Wo_qAYmcGOrrDnwL6TAw,HvR1LJsLzgA7ygxsJDHdKw,2,0,0,0,"We gave this place a shot because it was on our 2017 Axxess Card. We were pretty disappointed. The 14oz ribeye was overcooked and full of gristle. Looks like they cut them thin, but keep the crap sections of the cut to hit 14oz. The cream of asparagus soup was ""chunky"", although not on purpose (overcooked). The baby back ribs tasted reheated and somewhat bland. The only good item was the chili con carne. The service was good, but it sounded like several other tables also had problems with their dinners.",2017-09-03 17:52:24,we give this place a shot because it be on our axxess card we be pretty disappointed the ribeye be overcooked and full of gristle look like they cut they thin but keep the crap section of the cut to hit the cream of asparagus soup be although not on purpose the baby back rib taste reheat and somewhat bland the only good item be the chili con carne the service be good but it sound like several other table also have problem with their dinner,"['gave', 'place', 'shot', '2017', 'axxess', 'card', 'pretty', 'disappointed', '14oz', 'ribeye', 'overcooked', 'full', 'gristle', 'look', 'like', 'cut', 'thin', 'keep', 'crap', 'section', 'cut', 'hit', '14oz', 'cream', 'asparagus', 'soup', 'chunky', 'although', 'purpose', 'overcooked', 'baby', 'back', 'rib', 'tasted', 'reheated', 'somewhat', 'bland', 'good', 'item', 'chili', 'con', 'carne', 'service', 'good', 'sounded', 'like', 'several', 'table', 'also', 'problem', 'dinner']",51,False
lNkxXDcNoHBpWDNPoZesYw,Caruso's,1759 S Jameson Ln,Montecito,CA,93108.0,34.4205315,-119.6281158,4.0,88,1,"{'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'Caters': 'False', 'HasTV': 'False', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'True', 'WiFi': ""u'free'"", 'Corkage': 'True', 'BYOB': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': True, u'classy': True, u'upscale': None}"", 'RestaurantsReservations': 'True', 'HappyHour': 'False', 'RestaurantsPriceRange2': '4', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Vegan, Restaurants, Italian","{'Monday': '17:30-21:0', 'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-21:0', 'Saturday': '17:30-21:0', 'Sunday': '17:30-21:0'}",fE7FmbzoENX6PcV2sK0y7Q,8jH3opQYJsrRWupe2sd3mA,2,1,1,0,"Great views but took too long to get a drink, food was okay until I found a hair in my salmon- wouldn't go back. Overall I found it to be highly overrated.",2019-08-23 14:58:33,great view but take too long to get a drink food be okay until I find a hair in my go back overall I find it to be highly overrated,"['great', 'view', 'took', 'long', 'get', 'drink', 'food', 'okay', 'found', 'hair', 'salmon', 'wouldnt', 'go', 'back', 'overall', 'found', 'highly', 'overrated']",18,False
1FURjeGJi_LBXcJQg8eskw,Padaro Beach Grill,3765 Santa Claus Ln,Carpinteria,CA,93013.0,34.4068326,-119.5485827,4.5,885,1,"{'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'False', 'WiFi': ""u'free'"", 'GoodForDancing': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'HappyHour': 'False', 'BYOB': 'False'}","American (Traditional), Restaurants, Seafood, Burgers, Tacos, Sandwiches, Mexican, Bars, Food, Beer Bar, Juice Bars & Smoothies, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:30', 'Wednesday': '11:0-19:30', 'Thursday': '11:0-19:30', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-19:30'}",tBbCv5x8Mr9WIqwTrDmtgQ,9uQ-ZkHz_iDilVo_wiULCA,5,1,0,1,For me this place is about all around experience. I could sit there for hours sharing yummy food and good times with family and friends. It's like a great burger joint that happens to be right on the beach. Theres something for everyone on the menu. Great prices. Great staff. Great selection of drafts beers you can order by the pitcher.,2021-02-15 21:14:25,for I this place be about all around experience I could sit there for hour share yummy food and good time with family and friend like a great burger joint that happen to be right on the beach there s something for everyone on the menu great price great staff great selection of draft beer you can order by the pitcher,"['place', 'around', 'experience', 'could', 'sit', 'hour', 'sharing', 'yummy', 'food', 'good', 'time', 'family', 'friend', 'like', 'great', 'burger', 'joint', 'happens', 'right', 'beach', 'there', 'something', 'everyone', 'menu', 'great', 'price', 'great', 'staff', 'great', 'selection', 'draft', 'beer', 'order', 'pitcher']",34,False
wvD7TOuE-qUhkyXoi8K8hA,Taqueria El Bajio,129 N Milpas St,Santa Barbara,CA,93103.0,34.4232378877,-119.6813092,4.0,246,1,"{'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BikeParking': 'True', 'HappyHour': 'False', 'HasTV': 'True', 'DogsAllowed': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{u'breakfast': None, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Restaurants, Mexican","{'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '7:0-15:0'}",xGkN5BebZGeqTbs8xi7XRw,epOpAOSg6iShnb6OffPEhw,5,0,0,1,"The fresh squeezed juice is delicious!

Now, I've been a #1 fan of Super Cuca's on W. Micheltorena... but Taqueria El Bajio has way better meat. I had tacos with asada and pork and I've had the asada burrito. Quality meat!",2012-01-19 05:31:04,the fresh squeeze juice be deliciousnow be a fan of super on w micheltorena but taqueria el bajio have way well meat I have taco with asada and pork and have the asada burrito quality meat,"['fresh', 'squeezed', 'juice', 'delicious', 'ive', '#1', 'fan', 'super', 'cucas', 'w', 'micheltorena', 'taqueria', 'el', 'bajio', 'way', 'better', 'meat', 'taco', 'asada', 'pork', 'ive', 'asada', 'burrito', 'quality', 'meat']",25,False
dvs-RLII_zdcxfjoqOFJzw,Saigon Noodle House,"6831 Hollister Ave, Ste L",Goleta,CA,93117.0,34.4292886176,-119.8671267073,3.0,316,1,"{'GoodForKids': 'True', 'Corkage': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BYOBCorkage': ""'yes_free'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'"", 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'""}","Vietnamese, Restaurants, Noodles","{'Monday': '10:0-21:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}",6q7UkwhK9IpNmCqiVAsHLQ,_kAOt28idYkf_XD-US1MMg,1,0,0,0,"Do yourself a favor in life and never visit this horrible establishment. The food is so bad that they should just change the name to mcdonalds and attract more people with bad taste. This was the worst quality food I have had in my life. I am scarred for life and will forever regret stepping foot in possibly the worst place to eat. And if u eat here, goodluck",2014-05-16 03:29:22,do yourself a favor in life and never visit this horrible establishment the food be so bad that they should just change the name to mcdonald and attract more people with bad taste this be the bad quality food I have have in my life I be scarred for life and will forever regret stepping foot in possibly the bad place to eat and if u eat here goodluck,"['favor', 'life', 'never', 'visit', 'horrible', 'establishment', 'food', 'bad', 'change', 'name', 'mcdonalds', 'attract', 'people', 'bad', 'taste', 'worst', 'quality', 'food', 'life', 'scarred', 'life', 'forever', 'regret', 'stepping', 'foot', 'possibly', 'worst', 'place', 'eat', 'u', 'eat', 'goodluck']",32,False
AGtZA_0tR0erViKGTCGtQg,Celebration Cruises,237 Stearns Wharf,Santa Barbara,CA,93101.0,34.4086834,-119.6850043,4.5,297,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'False', 'ByAppointmentOnly': 'True', 'WiFi': ""u'no'""}","Boating, Bars, Hotels & Travel, Boat Charters, Whale Watching Tours, Tours, Event Planning & Services, Nightlife, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",ub_9PyYkIYDE8E9QPAKNKQ,9lJADAE44ZWJLNfrWhbfBg,5,1,0,0,We chartered the lil toot water taxi for our sons second birthday in november 2013. Best seal in town! Sweet and not too long. Beautiful table can drop down for food. It was a super easy party and it looked so fancy!,2016-02-18 22:05:46,we charter the lil toot water taxi for our son second birthday in november good seal in town sweet and not too long beautiful table can drop down for food it be a super easy party and it look so fancy,"['chartered', 'lil', 'toot', 'water', 'taxi', 'son', 'second', 'birthday', 'november', '2013', 'best', 'seal', 'town', 'sweet', 'long', 'beautiful', 'table', 'drop', 'food', 'super', 'easy', 'party', 'looked', 'fancy']",24,False
-06ngMH_Ejkm_6HQBYxB7g,Stewart's De Rooting & Plumbing,415 E Montecito St,Santa Barbara,CA,93101.0,34.4198385,-119.6880291,4.0,25,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Plumbing, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1-4t92wMoUjb_GLREXR9gg,23u75c1ipGpqusiyoXhSjw,5,0,0,0,"Stewarts is great. For two decades, I've only had good experiences with them. Stewarts' prices are fair, and if they say they'll show up-they will. (Can't say the same for some of the others.) This time they sent Kat, who's friendly and competent. He marches to the beat of his own drum, so don't expect him to be on time. But he'll give you good service and go the extra mile-including working late into the night if necessary. You can tell that he wants the customer to be happy.",2016-01-04 23:28:29,stewart be great for two decade only have good experience with they price be fair and if they say show will say the same for some of the this time they send kat friendly and competent he march to the beat of his own drum so expect he to be on time but give you good service and go the extra working late into the night if necessary you can tell that he want the customer to be happy,"['stewart', 'great', 'two', 'decade', 'ive', 'good', 'experience', 'stewart', 'price', 'fair', 'say', 'theyll', 'show', 'upthey', 'cant', 'say', 'others', 'time', 'sent', 'kat', 'who', 'friendly', 'competent', 'march', 'beat', 'drum', 'dont', 'expect', 'time', 'hell', 'give', 'good', 'service', 'go', 'extra', 'mileincluding', 'working', 'late', 'night', 'necessary', 'tell', 'want', 'customer', 'happy']",44,False
yzFJshX4R5ezvdaAL-mt0g,Gladiator Massage,"1211 Coast Village Rd, Ste 1",Montecito,CA,93108.0,34.4207952175,-119.644036627,5.0,14,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'AcceptsInsurance': 'False'}","Health & Medical, Reflexology, Beauty & Spas, Traditional Chinese Medicine, Tui Na, Massage, Massage Therapy","{'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",sqU7VKmzKWVLKoQeUcF0OQ,h_qHeZMA4jgTwY07LIj-bw,5,9,2,3,"My first appointment with Jeff this past weekend.  Before meeting him, I was impressed with his professional website and presence.  Booking and slightly revising the appointment was easy due to his responsiveness.The massage was exceptional.  I have had massages worldwide, and have a lot of experience with different modalities and approaches.  Based on my needs, Jeff really helped me.  We discussed my background, immediate body challenges and suggested approach.  My 1.5 hour was heavenly, and just the right amount of work for my aching back. (I am a full time sailor now, living on our boat and passing thru town to Mexico) We visit SB often and I will return to see Jeff when I can.
I know there are hundreds of massage therapists in the SB area; Jeff is one I will refer to my friends.  
Thank you!!",2012-10-05 14:58:58,my first appointment with jeff this past weekend before meet he I be impressed with his professional website and presence booking and slightly revise the appointment be easy due to his responsivenessthe massage be exceptional I have have massage worldwide and have a lot of experience with different modality and approach base on my need jeff really help I we discuss my background immediate body challenge and suggest approach my hour be heavenly and just the right amount of work for my ache back be a full time sailor now live on our boat and pass thru town to we visit sb often and I will return to see jeff when I cani know there be hundred of massage therapist in the sb jeff be one I will refer to my friend thank you,"['first', 'appointment', 'jeff', 'past', 'weekend', 'meeting', 'impressed', 'professional', 'website', 'presence', 'booking', 'slightly', 'revising', 'appointment', 'easy', 'due', 'responsivenessthe', 'massage', 'exceptional', 'massage', 'worldwide', 'lot', 'experience', 'different', 'modality', 'approach', 'based', 'need', 'jeff', 'really', 'helped', 'discussed', 'background', 'immediate', 'body', 'challenge', 'suggested', 'approach', '15', 'hour', 'heavenly', 'right', 'amount', 'work', 'aching', 'back', 'full', 'time', 'sailor', 'living', 'boat', 'passing', 'thru', 'town', 'mexico', 'visit', 'sb', 'often', 'return', 'see', 'jeff', 'know', 'hundred', 'massage', 'therapist', 'sb', 'area', 'jeff', 'one', 'refer', 'friend', 'thank']",72,False
l_slvEnh4v3W8BXF1gYlcQ,Baja Sharkeez,525 State St,Santa Barbara,CA,93101.0,34.4171787,-119.6963836,3.5,655,1,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'GoodForDancing': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'AgesAllowed': ""u'21plus'"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': True, u'dessert': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}""}","Mexican, Bars, Tex-Mex, Nightlife, Dance Clubs, Sports Bars, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '9:0-1:30', 'Sunday': '9:0-0:0'}",0siwzf_X0NIRyg62feHA-A,gA0RmzfckhODeZRt7TI8eQ,4,1,3,3,"Pretty cool Spot. Had a Moscow mule... Came in a copper cup. It was ok. Very sour, however good. Bartender made them on the stronger side, which was obviously not a bad thing. They have a photo booth to add the the fun. The decor was pretty cool. A bunch of random Stuff on the walls, added a great touch. Bartenders aren't attentive, that's the only downside. The Tv's are pretty cool too. Sports playing all around us. Which was awesome.",2015-07-04 18:51:19,pretty cool spot have a moscow mule come in a copper cup it be ok very sour however good bartender make they on the strong side which be obviously not a bad thing they have a photo booth to add the the fun the decor be pretty cool a bunch of random stuff on the wall add a great touch bartender attentive the only downside the be pretty cool too sport play all around we which be awesome,"['pretty', 'cool', 'spot', 'moscow', 'mule', 'came', 'copper', 'cup', 'ok', 'sour', 'however', 'good', 'bartender', 'made', 'stronger', 'side', 'obviously', 'bad', 'thing', 'photo', 'booth', 'add', 'fun', 'decor', 'pretty', 'cool', 'bunch', 'random', 'stuff', 'wall', 'added', 'great', 'touch', 'bartender', 'arent', 'attentive', 'thats', 'downside', 'tv', 'pretty', 'cool', 'sport', 'playing', 'around', 'u', 'awesome']",46,False
Bm-NlFiZWMCwmmz9B_rlCA,Santa Barbara Wine Therapy,12 W Haley St,Santa Barbara,CA,93101.0,34.416765133,-119.6957159279,4.0,254,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'DogsAllowed': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Smoking': ""u'no'"", 'Alcohol': ""'beer_and_wine'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}","Wine Bars, Bars, Beer Bar, Nightlife","{'Monday': '12:0-20:0', 'Tuesday': '12:0-22:0', 'Wednesday': '13:0-23:0', 'Thursday': '13:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-22:0'}",2oVZR1WhKdpPMafsiA34RQ,PYnSAwexmsf4TX_wft5pCA,5,0,0,0,"Loved this place! 

The service was amazing. The wine was good and they have a cheese plate. (Apparently a lot of wineries don't offer any food. The next place we went to didn't and when someone asked after it they were told no one does but they are welcome to bring their own {Wine Therapy told us we could do this too, btw) so I referred them over as we had just left and had a cheese plate with our wine) 

They also have games to play and are very happy to have you just hang out and enjoy yourself. An additional bonus for me was that they also have art on the walls and yes it is for sale!",2017-05-10 01:30:56,love this place the service be amazing the wine be good and they have a cheese plate a lot of winery offer any food the next place we go to and when someone ask after it they be tell no one do but they be welcome to bring their own therapy tell we we could do this too so I refer they over as we have just leave and have a cheese plate with our they also have game to play and be very happy to have you just hang out and enjoy yourself an additional bonus for I be that they also have art on the wall and yes it be for sale,"['loved', 'place', 'service', 'amazing', 'wine', 'good', 'cheese', 'plate', 'apparently', 'lot', 'winery', 'dont', 'offer', 'food', 'next', 'place', 'went', 'didnt', 'someone', 'asked', 'told', 'one', 'welcome', 'bring', 'wine', 'therapy', 'told', 'u', 'could', 'btw', 'referred', 'left', 'cheese', 'plate', 'wine', 'also', 'game', 'play', 'happy', 'hang', 'enjoy', 'additional', 'bonus', 'also', 'art', 'wall', 'yes', 'sale']",48,False
PT99vOEnfEwfOly9YoWvXg,Christine Dahl,"22 W Mission St, Ste G",Santa Barbara,CA,93101.0,34.4304752,-119.7156141,5.0,56,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True'}","Custom Cakes, Bakeries, Food",,uqkBljbYpLVjtrLXT5q1rw,N3O3ZTrcR8_q1yYoR9cnMg,5,0,0,0,"Christine made petit fours and cookies for a family memorial today. They were absolutely gorgeous and incredibly delicious. Christine was a delight helping me choose the perfect desserts, and all of our guests were wowed.",2018-03-25 03:29:54,christine make petit four and cookie for a family memorial today they be absolutely gorgeous and incredibly delicious christine be a delight help I choose the perfect dessert and all of our guest be wow,"['christine', 'made', 'petit', 'four', 'cooky', 'family', 'memorial', 'today', 'absolutely', 'gorgeous', 'incredibly', 'delicious', 'christine', 'delight', 'helping', 'choose', 'perfect', 'dessert', 'guest', 'wowed']",20,False
