business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id,stars_y,useful,funny,cool,text,date
lNkxXDcNoHBpWDNPoZesYw,Caruso's,1759 S Jameson Ln,Montecito,CA,93108.0,34.4205315,-119.6281158,4.0,88,1,"{'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'Caters': 'False', 'HasTV': 'False', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'True', 'WiFi': ""u'free'"", 'Corkage': 'True', 'BYOB': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': True, u'classy': True, u'upscale': None}"", 'RestaurantsReservations': 'True', 'HappyHour': 'False', 'RestaurantsPriceRange2': '4', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Vegan, Restaurants, Italian","{'Monday': '17:30-21:0', 'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-21:0', 'Saturday': '17:30-21:0', 'Sunday': '17:30-21:0'}",fE7FmbzoENX6PcV2sK0y7Q,8jH3opQYJsrRWupe2sd3mA,2,1,1,0,"Great views but took too long to get a drink, food was okay until I found a hair in my salmon- wouldn't go back. Overall I found it to be highly overrated.",2019-08-23 14:58:33
1FURjeGJi_LBXcJQg8eskw,Padaro Beach Grill,3765 Santa Claus Ln,Carpinteria,CA,93013.0,34.4068326,-119.5485827,4.5,885,1,"{'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'False', 'WiFi': ""u'free'"", 'GoodForDancing': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'HappyHour': 'False', 'BYOB': 'False'}","American (Traditional), Restaurants, Seafood, Burgers, Tacos, Sandwiches, Mexican, Bars, Food, Beer Bar, Juice Bars & Smoothies, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:30', 'Wednesday': '11:0-19:30', 'Thursday': '11:0-19:30', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-19:30'}",tBbCv5x8Mr9WIqwTrDmtgQ,9uQ-ZkHz_iDilVo_wiULCA,5,1,0,1,For me this place is about all around experience. I could sit there for hours sharing yummy food and good times with family and friends. It's like a great burger joint that happens to be right on the beach. Theres something for everyone on the menu. Great prices. Great staff. Great selection of drafts beers you can order by the pitcher.,2021-02-15 21:14:25
wvD7TOuE-qUhkyXoi8K8hA,Taqueria El Bajio,129 N Milpas St,Santa Barbara,CA,93103.0,34.4232378877,-119.6813092,4.0,246,1,"{'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BikeParking': 'True', 'HappyHour': 'False', 'HasTV': 'True', 'DogsAllowed': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{u'breakfast': None, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Restaurants, Mexican","{'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '7:0-15:0'}",xGkN5BebZGeqTbs8xi7XRw,epOpAOSg6iShnb6OffPEhw,5,0,0,1,"The fresh squeezed juice is delicious!

Now, I've been a #1 fan of Super Cuca's on W. Micheltorena... but Taqueria El Bajio has way better meat. I had tacos with asada and pork and I've had the asada burrito. Quality meat!",2012-01-19 05:31:04
dvs-RLII_zdcxfjoqOFJzw,Saigon Noodle House,"6831 Hollister Ave, Ste L",Goleta,CA,93117.0,34.4292886176,-119.8671267073,3.0,316,1,"{'GoodForKids': 'True', 'Corkage': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BYOBCorkage': ""'yes_free'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'"", 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'""}","Vietnamese, Restaurants, Noodles","{'Monday': '10:0-21:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}",6q7UkwhK9IpNmCqiVAsHLQ,_kAOt28idYkf_XD-US1MMg,1,0,0,0,"Do yourself a favor in life and never visit this horrible establishment. The food is so bad that they should just change the name to mcdonalds and attract more people with bad taste. This was the worst quality food I have had in my life. I am scarred for life and will forever regret stepping foot in possibly the worst place to eat. And if u eat here, goodluck",2014-05-16 03:29:22
AGtZA_0tR0erViKGTCGtQg,Celebration Cruises,237 Stearns Wharf,Santa Barbara,CA,93101.0,34.4086834,-119.6850043,4.5,297,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'False', 'ByAppointmentOnly': 'True', 'WiFi': ""u'no'""}","Boating, Bars, Hotels & Travel, Boat Charters, Whale Watching Tours, Tours, Event Planning & Services, Nightlife, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",ub_9PyYkIYDE8E9QPAKNKQ,9lJADAE44ZWJLNfrWhbfBg,5,1,0,0,We chartered the lil toot water taxi for our sons second birthday in november 2013. Best seal in town! Sweet and not too long. Beautiful table can drop down for food. It was a super easy party and it looked so fancy!,2016-02-18 22:05:46
-06ngMH_Ejkm_6HQBYxB7g,Stewart's De Rooting & Plumbing,415 E Montecito St,Santa Barbara,CA,93101.0,34.4198385,-119.6880291,4.0,25,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Plumbing, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1-4t92wMoUjb_GLREXR9gg,23u75c1ipGpqusiyoXhSjw,5,0,0,0,"Stewarts is great. For two decades, I've only had good experiences with them. Stewarts' prices are fair, and if they say they'll show up-they will. (Can't say the same for some of the others.) This time they sent Kat, who's friendly and competent. He marches to the beat of his own drum, so don't expect him to be on time. But he'll give you good service and go the extra mile-including working late into the night if necessary. You can tell that he wants the customer to be happy.",2016-01-04 23:28:29
yzFJshX4R5ezvdaAL-mt0g,Gladiator Massage,"1211 Coast Village Rd, Ste 1",Montecito,CA,93108.0,34.4207952175,-119.644036627,5.0,14,1,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'AcceptsInsurance': 'False'}","Health & Medical, Reflexology, Beauty & Spas, Traditional Chinese Medicine, Tui Na, Massage, Massage Therapy","{'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",sqU7VKmzKWVLKoQeUcF0OQ,h_qHeZMA4jgTwY07LIj-bw,5,9,2,3,"My first appointment with Jeff this past weekend.  Before meeting him, I was impressed with his professional website and presence.  Booking and slightly revising the appointment was easy due to his responsiveness.The massage was exceptional.  I have had massages worldwide, and have a lot of experience with different modalities and approaches.  Based on my needs, Jeff really helped me.  We discussed my background, immediate body challenges and suggested approach.  My 1.5 hour was heavenly, and just the right amount of work for my aching back. (I am a full time sailor now, living on our boat and passing thru town to Mexico) We visit SB often and I will return to see Jeff when I can.
I know there are hundreds of massage therapists in the SB area; Jeff is one I will refer to my friends.  
Thank you!!",2012-10-05 14:58:58
l_slvEnh4v3W8BXF1gYlcQ,Baja Sharkeez,525 State St,Santa Barbara,CA,93101.0,34.4171787,-119.6963836,3.5,655,1,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'GoodForDancing': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'AgesAllowed': ""u'21plus'"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': True, u'dessert': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}""}","Mexican, Bars, Tex-Mex, Nightlife, Dance Clubs, Sports Bars, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '9:0-1:30', 'Sunday': '9:0-0:0'}",0siwzf_X0NIRyg62feHA-A,gA0RmzfckhODeZRt7TI8eQ,4,1,3,3,"Pretty cool Spot. Had a Moscow mule... Came in a copper cup. It was ok. Very sour, however good. Bartender made them on the stronger side, which was obviously not a bad thing. They have a photo booth to add the the fun. The decor was pretty cool. A bunch of random Stuff on the walls, added a great touch. Bartenders aren't attentive, that's the only downside. The Tv's are pretty cool too. Sports playing all around us. Which was awesome.",2015-07-04 18:51:19
Bm-NlFiZWMCwmmz9B_rlCA,Santa Barbara Wine Therapy,12 W Haley St,Santa Barbara,CA,93101.0,34.416765133,-119.6957159279,4.0,254,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'DogsAllowed': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Smoking': ""u'no'"", 'Alcohol': ""'beer_and_wine'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}","Wine Bars, Bars, Beer Bar, Nightlife","{'Monday': '12:0-20:0', 'Tuesday': '12:0-22:0', 'Wednesday': '13:0-23:0', 'Thursday': '13:0-23:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-22:0'}",2oVZR1WhKdpPMafsiA34RQ,PYnSAwexmsf4TX_wft5pCA,5,0,0,0,"Loved this place! 

The service was amazing. The wine was good and they have a cheese plate. (Apparently a lot of wineries don't offer any food. The next place we went to didn't and when someone asked after it they were told no one does but they are welcome to bring their own {Wine Therapy told us we could do this too, btw) so I referred them over as we had just left and had a cheese plate with our wine) 

They also have games to play and are very happy to have you just hang out and enjoy yourself. An additional bonus for me was that they also have art on the walls and yes it is for sale!",2017-05-10 01:30:56
PT99vOEnfEwfOly9YoWvXg,Christine Dahl,"22 W Mission St, Ste G",Santa Barbara,CA,93101.0,34.4304752,-119.7156141,5.0,56,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True'}","Custom Cakes, Bakeries, Food",,uqkBljbYpLVjtrLXT5q1rw,N3O3ZTrcR8_q1yYoR9cnMg,5,0,0,0,"Christine made petit fours and cookies for a family memorial today. They were absolutely gorgeous and incredibly delicious. Christine was a delight helping me choose the perfect desserts, and all of our guests were wowed.",2018-03-25 03:29:54
eL4lyE7LNoXEMvpcJ8WNVw,Deep Sea Tasting Room,217 G Stearns Wharf,Santa Barbara,CA,93101.0,34.4100065,-119.6855487,4.0,472,1,"{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'False', 'HappyHour': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'False', 'Caters': 'False', 'DogsAllowed': 'True'}","Bars, Venues & Event Spaces, Event Planning & Services, Wine Tasting Room, Arts & Entertainment, Food, Wine Bars, Beer, Wine & Spirits, Nightlife, Wineries","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",j20k7lige20oarWAEjk_6Q,xD6cN2fAwkwkArmq_4r5wQ,4,0,0,1,Beautiful view!!! So pretty!!!! Not a big selection of wine and they don't seem to have any like cheese or crackers with it lol just wine and views,2021-02-25 01:27:45
8A5LSwsKK5vXDH1M3_Tf1w,"The Ritz-Carlton Bacara, Santa Barbara",8301 Hollister Ave,Santa Barbara,CA,93117.0,34.4345451317,-119.9206727994,3.5,1383,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '4', 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False'}","Restaurants, Beauty & Spas, American (New), Event Planning & Services, Hotels, Massage, Resorts, Day Spas, Hotels & Travel, Venues & Event Spaces","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Moi_fOZ2mgo-ZJ1kimuzKQ,BFaQvJf3Om6rON2I9tCOQw,4,4,1,3,"My first time staying at a Ritz-Carlton resort and it was simply amazing. This one in particular had a Spanish style vibe with the archways, the tiles, the open door patio, French doors to the bathroom, etc. I loved that bathtub was open to the bedroom, it had a romantic feel. The valet service is beyond accommodating and super friendly. They are attentive and nice. They do have an overpriced coffee shop next to the lobby area. What I did not like was the amount of insects (which I know is expected) but just on the walls chilling, made me anxious. But it has a beautiful pool, nice towel service, walk to the beach and hiking trails. It is serene and a great escape.",2019-06-26 23:45:06
y7EeYnpMJsgeu9HtqL9lqQ,A1 Laundromutt,112 W Mission St,Santa Barbara,CA,93105.0,34.4293922,-119.7162704,4.0,64,1,{'ByAppointmentOnly': 'False'},"Pet Services, Pets, Pet Groomers","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0'}",cSLC3udV56I_IoGwW_LLHg,FSGtS6DywtkwScrgrDOkzw,5,1,0,0,Best standard poodle haircut I've ever gotten for my dog!! He looks SO cute. Thank you!!!,2015-01-28 07:03:41
2swMZVA832zkmdPBrddPRQ,Backyard Bowls,5668 Calle Real,Goleta,CA,93117.0,34.4415144898,-119.8231256393,4.5,233,1,"{'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Alcohol': ""u'none'"", 'HasTV': 'True', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}""}","Breakfast & Brunch, Juice Bars & Smoothies, Acai Bowls, Restaurants, Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",YIa71roHH_4K-w12NGaALg,KDIsZjMro6RdkXlnQssrgw,5,0,0,0,Love coming here for my island bowl. The ingredients always taste so good and fresh. Even the honey that's add to the top taste so good. The staff is always nice and consistent.,2019-02-10 01:04:57
yk00rxP7MCuoVdIyvBddXA,Alpha Floral,"1810 Cliff Dr, Ste A",Santa Barbara,CA,93109.0,34.4016192,-119.7207423,4.5,140,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'None', 'BusinessAcceptsBitcoin': 'False'}","Shopping, Florists, Flowers & Gifts","{'Monday': '0:0-0:0', 'Tuesday': '8:30-15:30', 'Wednesday': '8:30-15:30', 'Thursday': '8:30-15:30', 'Friday': '8:30-15:30', 'Saturday': '8:30-15:30'}",EBoomlR_iXG3at8zWEC7Rg,qrN5apYwfdJlh4YUkcw_rg,5,0,0,0,Truly spectacular customer service! I am from out of state and they made sure to text me a pic of the STUNNING arrangement they made for my best friend's birthday. Couldn't be more pleased!! Thanks Alpha Floral!!,2018-05-16 01:14:32
2YnQAJdeFrcgPa8MqIYcDg,Cody's Cafe,4898 Hollister Ave,Santa Barbara,CA,93111.0,34.4366192418,-119.7917363642,3.5,294,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'GoodForDancing': 'False', 'HappyHour': 'True', 'CoatCheck': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'Smoking': ""u'no'"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': True}""}","Nightlife, American (Traditional), Cafes, Restaurants, Wine Bars, Breakfast & Brunch, Bars","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",CHowUqLhUn6YPZfp-7vlSQ,xRG5L9jaA916n_ceAKYCpw,4,0,0,0,It's a great place for breakfast.  I have not been here for other offerings.  It's your standard IHOP type fare.  I really like the waffle sandwich which is just waffle served with a side of eggs and bacon or sausage.  I always get it topped with powder sugar and toasted almond.  De-li-cious.  It can get crowded on the weekends.  It's fairly cheap by Santa Barbara standards.  The coffee is decent.,2009-12-08 04:34:25
NVMLtimFWtNqN96naf5Q4g,The Alchemy of Beauty,1814 Robbins St,Santa Barbara,CA,93101.0,34.418877,-119.723725,4.0,34,1,"{'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Waxing, Hair Salons, Hair Removal, Skin Care, Makeup Artists, Beauty & Spas","{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '12:0-17:0'}",Zq5uVd2Kt92JoQZFolDh9A,5dEyRtDerAsfLaefC_k-PA,1,3,0,0,"I purchased a groupon for a facial, which was an okay treatment (but not what was advertised).  However after the facial she proceeded to recommend several of the products she used on my face . . and I was SHOCKED that the price tag was $440.  Being a bit foggy after the facial and feeling pressured to purchase the items . .I left with them in tow.  The next day I returned them to her doorstep and she promised a refund (even though I sat in front of her refund policy which wasn't apparent to me being in a state of delirium) and then she has kept my money and the products!  After several lecturing emails and texts from her I am still waiting for a refund . . I'm out $440 and no products.  She charges salon prices and it's not worth it.  I WOULD NOT RECOMMEND USING HER SERVICES EVER!   Update.  She has on 3 separate emails promised to refund my money but she does not honor her word (lacks integrity) and then totally bashes me with an onslaught of self righteousness and insulting emails.  No wonder she has to use groupon to get customers she's an awful business woman who has the worst customer service!",2017-03-12 16:34:33
1pd4VYTww1UWDVai2r2RKg,805 Boba,213 Paseo Nuevo,Santa Barbara,CA,93101.0,34.4189482,-119.69974,3.0,248,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{u'valet': False, u'garage': True, u'street': True, u'lot': False, u'validated': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Bubble Tea, Juice Bars & Smoothies, Food","{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0', 'Sunday': '12:0-19:0'}",r5WKoiwmQ2XS896Mh9dKjw,wXZ0Os4M3vWO216Tq-qTBQ,2,2,1,0,"I had really high hopes because I heard great things, but I was really disappointed with my drink. I ordered a strawberry rose milk tea (which I usually get at boba stores that allow you to customize your own drink flavors) and every other store gives me a milky, fruity light pink drink. But I got a drink that was BARELY milky. I wouldn't even classify it as a milk tea. The flavoring is all just really dense syrups and it's wayyyy to sweet. They over did the sweetness and I can't imagine what it would taste like if I got a more potent flavor (like passionfruit or lychee). Maybe this place has great fruit teas, but as for milk teas, this was a huge disappointment.

Also, the employee was extremely rude. Maybe she just was having a bad day, but she forcefully handed me my drink and didn't even say anything. She just walked away without any form of customer service interaction and coldly shoved the drink on the counter.",2019-11-12 04:06:51
