business_id,name,category,rating,price,address,latitude,longitude,reviews
DyScUl_6Lu9UIsIl_YRYTg,Big Mann BBQ,"['Caterers', 'Barbeque']",4.0,$$,"196 Via Pasito Ventura, CA 93003",34.29275,-119.20997,
vIv0p9O9NmNfIU6H0w_ESA,Pizza 3.14,['Pizza'],3.5,$,"45 Rincon Dr Ste 101-B Camarillo, CA 93012",34.16336719366687,-119.03942845767011,
ItWYbicyJG2bZ6kGtGLqhw,Happy Panda,['Chinese'],3.5,$,"808 N Ventura Rd Oxnard, CA 93030",34.209973,-119.194162,
FRb1Yj0GS971p_KpyZYadQ,Denny's,"['Breakfast & Brunch', 'Diners', 'American (Traditional)']",2.5,$,"1659 E Daily Dr Camarillo, CA 93010",34.2181152436497,-119.048151504321,
hnFWRkguQ94pG9eD7Br91A,WaBa Grill,"['Fast Food', 'Asian Fusion']",3.0,$$,"4726 Telephone Rd Ste 1A Ventura, CA 93003",34.25992,-119.23422,
m6K-j86qflU97-fMyd1OCQ,Birria 2 go,"['Food Trucks', 'Tacos']",3.5,$$,"1345 N Oxnard Blvd Oxnard, CA 93030",34.21604413450934,-119.17756957302852,
hM7M-Qv8CSUa9HTrygVZJw,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",3.0,$,"935 Broadbeck Dr Ste C Thousand Oaks, CA 91320",34.191161891893,-118.937664260012,
pp58JoMXz2wFvDzf-tabww,Tita Riza's Filipino Market,"['Filipino', 'International Grocery']",4.5,,"501 Mobil Ave Camarillo, CA 93010",34.221459,-119.04334,
aIo52Vaqo8t-87s1vjTdUg,Fresh Grill Ventura,"['Mexican', 'Burgers']",3.5,$,"1876 E Main St Ventura, CA 93001",34.278263,-119.272033,
xqHP5M1yMHFm3S_u1pNciw,Denny's,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']",2.5,$$,"1255 N Oxnard Blvd Oxnard, CA 93030",34.2141377387943,-119.177710567074,
fd1K1Q3WLXsrlUG59bc0ow,Thai Stars Thai Food,['Thai'],3.5,$,"2950 Johnson Dr Ste 129 Ventura, CA 93003",34.24795,-119.19488,
nryY4-Ysx_F--KXXh20cTg,La Mancha,"['Mexican', 'Seafood']",3.0,$$,"2860 E Vineyard Ave Oxnard, CA 93036",34.237998,-119.168482,
uwmybVD1YHiDMwcTXecEhg,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",1.5,$,"470 W Pleasant Valley Rd Oxnard, CA 93033",34.154238,-119.181735,
CD-mRJOMORbMimbduShC-g,El Taco De Mexico,['Mexican'],2.5,$,"3101 Saviers Rd Oxnard, CA 93033",34.1715049743652,-119.178291320801,
c1RGFUFRUzt5QaGDkYo67w,Panera Bread,"['Sandwiches', 'Salad', 'Soup']",3.0,$$,"2720 Portico Way Oxnard, CA 93036",34.240815,-119.178761,
-3_3K9V7VQUhvv6sBvW8WA,Jamba,"['Juice Bars & Smoothies', 'Sandwiches']",3.0,$$,"2990 E Capitol Expressway Ste 30 San Jose, CA 95148",37.3312204530962,-121.81203495142256,
qFNrZgi6Q0G3uWvN6P_rVw,Pupuseria Y Restaurante La Llama,"['Mexican', 'Salvadoran']",3.0,$,"2655 N Ventura Rd Port Hueneme, CA 93041",34.17786,-119.19624,
gJWCHm870Pouq4MoxKGL1w,Antojitos Oaxaqueños Mary,"['Food Trucks', 'Tacos']",3.5,,"235 N Oxnard Blvd Oxnard, CA 93030",34.2048,-119.17757,
UBYBFDD3MCCpkQ3NweDPJw,Oh My Gosh Hot Dogs,"['Street Vendors', 'Hot Dogs']",4.5,$,"Oxnard, CA 93036",34.2471389770508,-119.184455871582,
g6zvCXsp5PattZ8jImFynw,Dunkin',"['Coffee & Tea', 'Donuts', 'Breakfast & Brunch']",3.0,,"300 Arneill Rd Camarillo, CA 93010",34.219744,-119.038716,
2-2K3iUk27VPvofft-RcXw,Tacos El Centenario,"['Tacos', 'Food Trucks']",4.0,,"330 S Oxnard Blvd Oxnard, CA 93030",34.19971,-119.17698,
AIxcVMxU_cLOh1z4ERFxtw,Fuji Buffet,"['Buffets', 'Chinese']",2.5,$$,"1301 West Channel Islands Blvd Oxnard, CA 93033",34.17615,-119.19267,
2tivVQ1FQ4Ot5ucDjkGT9w,Dairy Queen Ltd Brazier,"['Ice Cream & Frozen Yogurt', 'Fast Food', 'Burgers']",3.0,$,"1941 N Rose Ave Shopping @ The Rose Ste 720 Oxnard, CA 93030",34.2192923227285,-119.1602336,
2Elto-dBcIxOnBdQ0mOYvA,Wingstop,['Chicken Wings'],2.5,$$,"1145 S Victoria Ave Ste C Ventura, CA 93003",34.26466320832447,-119.21268453790456,
1YIpSeU4H-2FxMO7wphM_g,Gio's Tacos & Burritos,"['Food Trucks', 'Tacos']",4.0,,"507 E Thompson Blvd Ventura, CA 93001",34.278849,-119.2928379,
Gnwqk3i-DptHPDdzrQ8RsQ,Moofish Cafe,"['Steakhouses', 'Breakfast & Brunch', 'Seafood']",3.5,,"450 E Harbor Blvd Ventura, CA 93001",34.27644,-119.29342,
RlLP5nU5kn0NGzm1XKKE9A,Ruby's Cafe of Oxnard,['Mexican'],3.0,$$,"348 S Oxnard Blvd Oxnard, CA 93030",34.1991828,-119.1771557,
c2TtrsFmR4EWEiHtQaAb-w,La Cosecha,['Mexican'],3.5,$$,"450 E Harbor Blvd Ventura, CA 93001",34.276404,-119.293928,
hJq28WzxXR7PmAzVbGbzIA,El Fortin,"['Desserts', 'Salad', 'Breakfast & Brunch']",4.0,,"5014 Saviers Rd Oxnard, CA 93033",34.15534,-119.1774,
TQ8rPREBUuQhyRbdLueCOA,Ameci Pizza & Pasta - Oxnard North,"['Pizza', 'Italian', 'Chicken Wings']",3.5,$,"1941 N Rose Ave Oxnard, CA 93036",34.2193298339844,-119.160110473633,
vlRuQZP4zDI7_8OIfYigpw,Taqueria La Victoria,['Mexican'],3.5,$,"1437A S Victoria Ave Ventura, CA 93003",34.261328,-119.213465,
VcEmrBqA-tVkXrE01YBJTA,Farmer Boys,"['Burgers', 'Breakfast & Brunch', 'Sandwiches']",3.0,$$,"1057 Academy Dr Thousand Oaks, CA 91320",34.192708110050425,-118.93858849145367,
ChNmfd6mPKbHnwRGsqG3hA,Playa Azul,['Mexican'],5.0,$,"174 N Hayes Ave Oxnard, CA 93030",34.2040845751762,-119.175306782126,
4S1uh_HW32FlD60V2qozmw,Jimmy John's,"['Fast Food', 'Sandwiches', 'Delis']",3.0,$,"5021 Verdugo Way Ste 107 Camarillo, CA 93012",34.215647,-119.0036646,
2QvTv-alR0vITFj5fBKRAQ,The Parlor,"['American (Traditional)', 'Coffee & Tea']",4.0,$,"1583 Spinnaker Dr Ventura Harbor Village Ventura, CA 93001",34.2417296005431,-119.26476845038,
BY1NxtXJ7gWKWnkuS0AjAA,Taqueria El Tapatio,['Mexican'],3.0,$,"2420 Saviers Rd Oxnard, CA 93033",34.1768101,-119.1773451,
U63pO0eD4LaCywCmbeqQKw,Fosters Freeze,"['Ice Cream & Frozen Yogurt', 'Burgers', 'American (Traditional)']",3.0,$,"4121 Telegraph Rd Ventura, CA 93003",34.27481,-119.23845,
RYQzi0H_sk_p1Q-8Ief_8g,Buster's Bbq & Grill,['Barbeque'],3.0,$$,"2855 Johnson Dr Ste X Ventura, CA 93003",34.248439,-119.197043,
lUmcLduwrZ-v33wX6QMM7A,La Huerta Restaurant,['Mexican'],3.0,,"2736 E Vineyard Ave Oxnard, CA 93036",34.2363819666166,-119.169624522328,
hZ0vW_ytvzakTN0159krXw,Fridas So Good,"['Mexican', 'Food Trucks']",5.0,,"Manzanita Dr Oxnard, CA 93033",34.17589093964536,-119.1922006280193,
sZimrI2a3DKo9cn5CzZlDg,La Mixteca Restaurante Oaxaqueno,['Mexican'],4.5,,"613 S Oxnard Blvd Oxnard, CA 93030",34.19593021244217,-119.17760007083415,
72ifM2GzH0oJYiDG5HP4gA,Jersey Mike's Subs,"['Fast Food', 'Delis', 'Sandwiches']",3.5,$$,"761 N Wendy Dr Unit 2 Newbury Park, CA 91320",34.18838,-118.94157,
1jW-QIDZoy0dBXh_VRMC8Q,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",1.5,$,"1137 S Oxnard Blvd Oxnard, CA 93030",34.1888681,-119.176553,
dBuILvTIRDpXeXlXpSxK4g,Wingstop,['Chicken Wings'],3.0,,"2824 Saviers Rd Oxnard, CA 93033",34.17360958195063,-119.17664019492535,
-a_64QMFGahwjlBgQ3BMAw,Antonio's Mexican Food,['Mexican'],5.0,$,"439 W Channel Islands Blvd Port Hueneme, CA 93041",34.1760367155075,-119.20977987349,
m9htHs4iGepA-FQfcz47zQ,Cabo Beach Grill,['Mexican'],3.5,$,"5968 Telegraph Rd Ventura, CA 93003",34.276843,-119.213352,
2ILDicsuyesdIXZsKzEKsw,Garden Grille & Bar,"['Salad', 'Cocktail Bars', 'Sandwiches']",3.5,$$,"2000 Solar Dr Hilton Garden Inn Oxnard, CA 93036",34.2212785,-119.1443148,
3M14KFEAs6Er1af1v_o7CA,Island Juice Squeeze,"['Juice Bars & Smoothies', 'Donuts', 'Cafes']",3.5,$,"3301 E Main St Ventura, CA 93003",34.268834178531,-119.248452267083,
EFg4BJ-Kr5n8WZ59TFWh3A,Taco Bell,"['Fast Food', 'Mexican']",1.5,$,"790 N Ventura Port Hueneme, CA 93041",34.154584,-119.194873,
PQBUFsD0ubBnZAEgYV46wg,Wingstop,['Chicken Wings'],2.5,$$,"1941 N Rose Ave Ste 700 Oxnard, CA 93036",34.2193406884055,-119.160175596461,
YShNZP-7idJwxO7MBLMpZA,Jack in the Box,"['Fast Food', 'Burgers', 'Tacos']",2.0,$,"814 N Ventura Rd Port Hueneme, CA 93041",34.1551630065947,-119.194686412811,
0_TAIPTRF1JR6FdY1OhMIw,Arco Iris Juice Bar & Restaurant,"['Juice Bars & Smoothies', 'Mexican', 'Sandwiches']",3.5,$,"610 S Oxnard Blvd Oxnard, CA 93030",34.1959915161133,-119.17700958252,
9tHGmAeb4f6Lrbsapn1L3A,Pick Up Stix Fresh Asian Flavors,"['Asian Fusion', 'Chinese']",3.0,$,"660 Ventura Blvd Camarillo, CA 93010",34.21707,-119.06586,
HLUxKKJ9NGBSPycXlFj62g,Jimmy John's,"['Sandwiches', 'Fast Food', 'Delis']",3.0,$,"1780 S Victoria Ave Ste C Ventura, CA 93003",34.257971,-119.20983,
ka98pOBpfPv2_SjQuTE8BA,New Panda,['Chinese'],3.0,$,"9284 Telephone Rd Ventura, CA 93004",34.2714362,-119.1715077,
h673IPtbp3hvMS02LsTTrw,Fuji Sushi,"['Sushi Bars', 'Japanese']",3.5,$$,"5021 Verdugo Way 109-A Camarillo, CA 93012",34.21568111918063,-119.0034656367249,
nfkrfRjybI9_At79XyZUaw,Newbury Donut,"['Donuts', 'Coffee & Tea', 'Sandwiches']",4.0,$,"766 N Wendy Dr Newbury Park, CA 91320",34.1883831,-118.9406844,
AFfOtl3PEtBS1Ze7_JEI6w,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",2.5,$,"488 S Mills Rd Ste 104 Ventura, CA 93003",34.2667400339535,-119.246087491105,
HlTmDTXbgSte1pB4J1pP_g,Panera Bread,"['Sandwiches', 'Salad', 'Soup']",2.5,$$,"740 E Ventura Blvd Ste 12 Camarillo, CA 93010",34.2170335342504,-119.064245053649,
-IH_Ht1itQ_gtPFM_vlKCA,Pacific Breeze Cafe,['American (New)'],3.0,$,"The Galley 7th St Port Hueneme, CA 93041",34.1214141731159,-119.098477453562,
Fwkory-OrJAqgZHasTUiSw,Fisherman's Sushi,['Sushi Bars'],3.5,$$,"457 W Channel Island Blvd Port Hueneme, CA 93041",34.1760420799255,-119.210345819592,
8xeMW6qbMfB3Y3cbUri0Vg,Fine Sconehenge Baking,"['Bakeries', 'Desserts', 'Delis']",3.5,$$,"1320 Flynn Rd Ste B Camarillo, CA 93012",34.2294918052768,-119.015718698502,
xk020lrXYvEnWaWmlK0Rcg,Wendy's,"['Burgers', 'Fast Food']",2.0,$,"175 N Ventura Road Port Hueneme, CA 93041",34.148696,-119.195869,
UywKV2ko1Hd_Zj308rtHeQ,Noah's NY Bagels,"['Bagels', 'Breakfast & Brunch', 'Sandwiches']",3.0,$,"608 Las Posas Rd Camarillo, CA 93010",34.2224383,-119.067939,
x5yooXQWcfJHw-qIOIwH7w,Carl's Jr,"['Fast Food', 'Burgers']",2.0,$,"2301 N Oxnard Blvd Oxnard, CA 93036",34.2267667376717,-119.178142885873,
ohhtCFhSQSgU0ra5Y-1p5w,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",3.0,$,"5100 Telegraph Rd Ste H Ventura, CA 93003",34.27594,-119.22543,
PKiRG4LSAFt7PA1qQ3ybog,Liz's Kitchen Mexican Food,"['Food Trucks', 'Mexican']",4.5,,"532 N Ventura Rd Oxnard, CA 93030",34.2028302895476,-119.1895770592564,
EqWa68-d8rjnnPhRiKcteA,The Green Olive Ventura,['Mediterranean'],3.5,,"1947 E Main St Ventura, CA 93001",34.27847,-119.27087,
PKeKPjE5MVfESSfKsWbkmQ,PizzaMan Dan's,"['Pizza', 'Chicken Wings', 'Sandwiches']",2.5,$$,"450 S Victoria Ave Oxnard, CA 93030",34.198986,-119.220702,
l653_RntNREblwcuZD6mOQ,Culichi Town,"['Mexican', 'Seafood', 'Breakfast & Brunch']",2.0,,"1755 E Daily Dr Camarillo, CA 93010",34.218094,-119.046601,
TCMyhQzq-tp5ua7wYja-fQ,Poke n’ Ramen 360,['Japanese'],4.0,,"3301 E Main St Ventura, CA 93003",34.268511895993676,-119.24860060728251,
lZV01xRpz_K8HEYGPyU3RA,El Taco Loco,"['Food Trucks', 'Mexican']",4.5,$,"2805 E Vineyard St Oxnard, CA 93036",34.2377433776855,-119.169372558594,
V4oh8HV9_urocUTgaEP2FA,Chipotle Mexican Grill,"['Fast Food', 'Mexican']",2.5,$,"1145 S Victoria Ave Ste F Ventura, CA 93003",34.2643651,-119.2126867,
4sqXg0ElwB2QwPLKvYzNBg,Escabeche Bistro,"['Mexican', 'Food Trucks']",4.0,$,"4561 Market St Ste A Ventura, CA 93003",34.25777,-119.23111,
MKYUx1FXTH2XYVHBpw2lYA,Tresierras Supermarkets,"['Mexican', 'Grocery', 'Butcher']",2.5,$$,"133 W Pleasant Valley Rd Oxnard, CA 93033",34.154843,-119.1780744,
aw97CmWDBIeY9vvoBVH5Hw,Carl's Jr,"['Fast Food', 'Burgers']",1.5,$,"717 Channel Islands Blvd Port Hueneme, CA 93041",34.1764305,-119.2189152038593,
ysF2tXaunzIvVfCRhgdDIA,Little Caesars Pizza,"['Pizza', 'Fast Food']",2.5,$,"3460 Saviers Road Oxnard, CA 93033",34.1686647,-119.1774251,
J2roof9e5RH6y6TtD6JmQg,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",2.5,$,"9410 Telephone Rd Ste A&B Ventura, CA 93004",34.2718492,-119.1707033,
e6hSFubvvp95qYpltlZ5zQ,La Poblanita Taco Truck,['Tacos'],5.0,,"9460 Telephone Rd Ventura, CA 93004",34.27167345761661,-119.170659873468,
AjS52GEMjVzK6UhUTjar-w,La Palapa,"['Mexican', 'Juice Bars & Smoothies']",3.5,$,"2631 E Vineyard Ave Oxnard, CA 93036",34.23548,-119.17109,
Pfng45Qy94F3Ar530BYv0g,Tony's Burrito Hut,['Mexican'],3.5,$,"9286 Telephone Rd Ventura, CA 93004",34.271003,-119.171552,
GDZ653_zzN6XEXh_gA5UmQ,Jersey Mike's Subs,"['Sandwiches', 'Fast Food', 'Delis']",3.0,$,"1231 S Victoria Ave Oxnard, CA 93035",34.18893525608238,-119.22261,
y080ki-3JXu-go9i0icruw,Tacos Mi Pueblo,['Mexican'],3.0,$,"189 E Gonzales Rd Oxnard, CA 93036",34.2192849,-119.175486,
zHTSnkTfNWAc_jDiwqwN_Q,El Pollo Loco,"['Fast Food', 'Mexican']",2.5,$,"3750 W 5th St Oxnard, CA 93030",34.19721696533633,-119.21988917202647,
lZEMvGRQH8uwo2K5bk0KTQ,La Cocina Rica No 2,['Mexican'],3.5,$,"4202 Saviers Rd Oxnard, CA 93033",34.1618576,-119.1774476,
8dNrlP3kIr02XUtNyG7d8Q,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",2.5,$,"660 Ventura Blvd Unit 500 Camarillo, CA 93010",34.2172534626001,-119.065557873962,
tMJbsdiuUjr52x8GBrPAZQ,Wingstop,['Chicken Wings'],2.5,$$,"2508 Las Posas Rd Camarillo, CA 93010",34.236588747681004,-119.03714728897228,
78vkLKM7XyFmvLCD87vvog,Del Taco,['Mexican'],2.0,$,"121 W Ventura Blvd Camarillo, CA 93010",34.21677,-119.07021,
OSbec60-MgKbgxnZl9RUUQ,Barrera Restaurant Bakery,"['Mexican', 'Bakeries']",3.5,$,"644 S C St Oxnard, CA 93030",34.19546,-119.18075,
kdzAliutLfg_miIzJJe3Tw,Noah's NY Bagels,"['Bagels', 'Breakfast & Brunch', 'Sandwiches']",3.0,$$,"1413 S Victoria Ave Ste D Ventura, CA 93003",34.26225529773472,-119.21279534697533,
ep27dzrCW9U9acU9qhpmWg,Amigos Sports Bar & Grill,"['Sports Bars', 'Breakfast & Brunch']",3.5,$,"2831 E Vineyard Ave Oxnard, CA 93036",34.237913493,-119.168995597,
EvWKjZ5_eqwFdfd23QfGkQ,Panera Bread,"['Sandwiches', 'Salad', 'Soup']",2.5,$$,"4910 Telephone Road Ventura, CA 93003",34.263049,-119.226398,
oyf7opKbudt8dxicwrFeUg,Jersey Mike's Subs,"['Sandwiches', 'Fast Food', 'Delis']",3.0,$$,"370 N Lantana Ste H016 Camarillo, CA 93010",34.21961,-119.0544,
QrLnNz84q9aCnCbMGxvD7A,El Pollo Loco,"['Mexican', 'Fast Food']",2.5,$,"1722 S Victoria Ave Ste A Ventura, CA 93003",34.258805668471666,-119.21064074333883,
DecDMtZK93vSi1JsV0RQJA,Carl's Jr,"['Fast Food', 'Burgers']",2.0,$,"401 Las Posas Rd Camarillo, CA 93010",34.2214733267568,-119.07040997624125,
SSFR-9cdvzmZ7AEhpO3bXA,Burger King,"['Burgers', 'Fast Food']",1.5,$$,"2500 S Ventura Rd Oxnard, CA 93033",34.176429973780444,-119.194589339895,
lZRG0I6wPixsg8z6A-V1Og,Del Taco,['Fast Food'],2.0,$,"601 S Ventura Rd Oxnard, CA 93030",34.19583,-119.19583,
VtAydM8aESEJviD7zGQ8ww,El Pollo Loco,"['Mexican', 'Fast Food']",2.0,$,"3155 Saviers Rd Oxnard, CA 93033",34.170600232883416,-119.17818448098562,
-eKzlR_IABGxqrDPN5GDWw,8 Regiones,['Mexican'],5.0,,"333 Cooper Rd Oxnard, CA 93030",34.2048,-119.17461,
eIH-hrp_pIKXUxC73pTkiQ,Jimmy John's,"['Sandwiches', 'Fast Food', 'Delis']",3.0,$,"2170 N Rose Ave Oxnard, CA 93036",34.2217338,-119.1574513,
c0YFaNJPs4jylc_OODGLsA,Panda Express,"['Chinese', 'Fast Food']",2.0,$,"1671 E. Channel Islands Blvd Oxnard, CA 93033",34.1737458011308,-119.161145749433,
ss05JWBTKObj0j7N8Zrpxg,Wendy's,"['Burgers', 'Fast Food']",1.5,$,"2551 E Vineyard Ave Oxnard, CA 93036",34.23395,-119.17227,
qIRQi86S5cSzz0eX-kV4zA,KFC,"['Chicken Wings', 'Fast Food', 'Chicken Shop']",2.0,$,"191 W Gonzales Rd Oxnard, CA 93036",34.2194850124141,-119.178435912236,
ysw_ZruTQpj1AGpUYhQB3w,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",1.5,$,"110 Riverpark Blvd Oxnard, CA 93036",34.2332860790119,-119.172809,
7fk7tmh5kxxX1i22AyzJUg,Subway,['Sandwiches'],3.5,$,"1811-A Ventura Blvd Oxnard, CA 93030",34.2249627822541,-119.153949201223,
GBYTkAGk3jH0uHGHb4vMtQ,Lucky 7 Tacos,"['Food Trucks', 'Tacos']",5.0,,"Somis, CA 93066",34.25844192504883,-118.9956283569336,
3hRVWBPQSsxzx8yGrPaFzw,Wendy's,"['Fast Food', 'Burgers']",2.0,$,"2010 N. Rose Avenue Oxnard, CA 93036",34.220295,-119.157615,
EiEpTz0fHKCSqTVaK73GQg,Costco Food Court,['Food Court'],2.5,$,"2001 E Ventura Blvd Oxnard, CA 93036",34.225396,-119.148108,
Wz8O0kSa-9xMpMDYQlahkA,Tacos Michoacan,"['Food Trucks', 'Tacos']",4.5,$,"120 E Elm St Oxnard, CA 93030",34.1826529,-119.1770625,
NrfAx0-pHz65ZdC-6Kkp7Q,Coastal Grill,"['Breakfast & Brunch', 'American (Traditional)']",3.0,$$,"2101 Mandalay Beach Rd Oxnard, CA 93035",34.178765,-119.236141,
gIAp2Z8sipkbCpfacGTHDw,4 way Meat Market,"['Meat Shops', 'Grocery', 'Fast Food']",5.0,,"403 Cooper Rd Oxnard, CA 93030",34.20463852660465,-119.17409613558266,
YS0LC7DQLbqOEgD4SpOQkA,Cielito Lindo Cafe,"['Mexican', 'Cafes']",4.0,$$,"637 S Oxnard Blvd Oxnard, CA 93030",34.1956,-119.17773,
PAK5Y6L0e5isb7tMu2xVRg,The Sandwich Factory,"['Breakfast & Brunch', 'Sandwiches', 'Burgers']",2.5,$$,"4531 Market St Ventura, CA 93003",34.257649943,-119.231618994,
qH81578NvtY3aU9Odh5Oww,19th Hole Cafe & Lounge,"['Breakfast & Brunch', 'Coffee & Tea', 'Cafes']",4.5,,"Bldg 1537 4th Ave Port Hueneme, CA 93041",34.15285,-119.19466,
OWyxmN7l7jMyfP1t2vaRHg,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",2.5,$$,"369 W Esplanade Dr Oxnard, CA 93036",34.234054,-119.1786174,
0GvN4XYelY4PorqlcUqRaw,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",1.5,$,"401 W Channel Islands Blvd Port Hueneme, CA 93041",34.1763205,-119.2088916,
jhxlgudNxtmJ1pTSWOCdDg,El Tapatio,['Mexican'],5.0,,"2091 Statham Blvd Oxnard, CA 93033",34.179841,-119.166225,
ba2yCyBQYEvz_ogVatEitQ,Taco Bell,"['Fast Food', 'Mexican']",2.5,$,"2800 Johnson Drive Ventura, CA 93003",34.2491882831888,-119.195845704173,
9DE2WrlTL16BbrMPJ1qX3g,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",2.0,$,"60 Daily Dr Camarillo, CA 93010",34.221418,-119.070884,
PO6mw_I8i4RjkPHqw4vuug,Taco Bell,"['Fast Food', 'Mexican']",2.0,$,"2250 E Main St Ventura, CA 93001",34.27671971330995,-119.26644990230109,
GGuWOP-74AhhtyVz_gZg7Q,WaBa Grill,"['Fast Food', 'Asian Fusion']",2.5,$,"2373 N Oxnard Blvd Oxnard, CA 93036",34.22751417,-119.17893033,
YyxwuFIFNcbTZG3F78LaJw,La Rancherita Mexican Food,"['Mexican', 'Grocery']",4.5,,"216 W 1st St Oxnard, CA 93030",34.2027854919434,-119.178886413574,
yYgkwGBDyyC-ZpBcjzDKfA,Jack in the Box,"['Fast Food', 'Burgers', 'Tacos']",1.5,$,"2800 S Rose Ave Oxnard, CA 93033",34.1745283,-119.15968358516693,
kfXlkBeNue5uSd-SiQJ8EA,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",2.5,$,"475 W Channel Islands Blvd Port Hueneme, CA 93041",34.17638,-119.21108,
CEAC3dk-yO7jWVniljYLJA,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",1.5,$,"3553 Telegraph Rd Ventura, CA 93003",34.2735123347084,-119.247308891454,
zxkxwct3WWRA7bQ1G4awUw,Dos Hermanos Tacos,['Mexican'],4.5,$,"Oxnard, CA 93030",34.2200278290159,-119.194306209683,
upEqTxnT5LOfVdN_we8nDw,Pepe's Tacos,"['Mexican', 'Food Stands']",3.5,$,"Saviers Rd Port Hueneme, CA 93041",34.1657632383797,-119.177289423743,
7Pc_anujQCjOPi019xkncg,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",1.5,$,"1741 Pacific Ave Oxnard, CA 93033",34.1805301281988,-119.165152609348,
CDKc4-vI6oFbO2IMcabgIw,Popeyes Louisiana Kitchen,"['Fast Food', 'Chicken Wings']",2.5,$,"1900 N Ventura Rd Oxnard, CA 93036",34.219522,-119.19406,
lvzwaPd94YXkoXZ2ujif4g,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",2.0,$,"1711 N Oxnard Blvd Oxnard, CA 93030",34.217213,-119.177873,
86yN-hdEA65aOHUyy2ZZMQ,El Taco,"['Mexican', 'Breakfast & Brunch']",3.5,$,"1041 W Wooley Rd Oxnard, CA 93033",34.1905931,-119.1887211,
ojkMKFq1zgpgX33rT9GLWg,Taqueria El Chavocho,['Mexican'],3.5,$,"904 W Wooley Rd Oxnard, CA 93030",34.189876,-119.187552,
Qr8-sv04Ous6CRYsJjCb9w,Jersey Mike's Subs,"['Sandwiches', 'Fast Food', 'Delis']",3.0,$,"5800 Santa Rosa Rd Ste 143 Camarillo, CA 93012",34.22594,-118.98742,
ebehx9fkj5k1j1loihaFxg,Rose Chinese Fast Food,['Chinese'],3.0,$,"111 S Rose Ave Oxnard, CA 93030",34.20197268173179,-119.16029676001091,
rbX3LZM4aBpeAz4Z0B_y1A,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",1.5,$,"2137 E Harbor Blvd San Buenaventura, CA 93001",34.2665047260863,-119.272330999374,
4bMRGhgBqdk1PB-m5Ol6Lg,Tacos Al Pastor,"['Pop-Up Restaurants', 'Tacos']",4.5,,"4200 E Main St Ventura, CA 93003",34.26274763720691,-119.236128896121,
NbVgAlRFHIHom-IYgUgSKQ,Chanoy Mexican Grill,['Mexican'],4.5,,"1980 N Ventura Rd Oxnard, CA 93036",34.2207275659387,-119.19393774122,
qGdvKq2EyHKZHhnY8e6j2Q,McDonald's,"['Coffee & Tea', 'Burgers', 'Fast Food']",2.0,$,"401 Ventura Ave Oxnard, CA 93030",34.1990914953436,-119.195436,
9vuA7z3Vi5s1AZJ386vtLQ,Subway,['Sandwiches'],3.5,$,"6120 Telegraph Rd Ste B Ventura, CA 93003",34.2777773,-119.2124436,
TaU7IMopPaQtjJ68tMStTQ,Taco Bell,"['Mexican', 'Fast Food']",1.5,$,"201 W Channel Islands Blvd Oxnard, CA 93033",34.17391,-119.17954,
zVQMO6lUQS_9IZAmSjjsQQ,Charleys Cheesesteaks,"['Cheesesteaks', 'Fast Food', 'Sandwiches']",3.0,$$,"3301 E Main St Ste 2570 Ventura, CA 93003",34.26713952213287,-119.24862167279923,
Dq7_sDcicoLgrT8755k6XQ,Carl's Jr,"['Fast Food', 'Burgers']",2.0,$,"3015 Johnson Dr Ventura, CA 93003",34.246378566342706,-119.19491254259111,
yAHkv680RI6X6qpUvLScKQ,Taco Bell,"['Fast Food', 'Mexican']",3.0,$,"791 N Wendy Dr Newbury Park, CA 91320",34.1892168574232,-118.94129439038,
7LCeLvOlSvB1AqMQLOyNMA,Tacos El Trompito,['Tacos'],3.0,,"1400 S Oxnard Blvd Oxnard, CA 93030",34.1863,-119.17247,
NXKrTZsiitAHn_OqOz3X7Q,Carl's Jr,"['Fast Food', 'Burgers']",2.0,$,"3255 Saviers Rd Oxnard, CA 93033",34.1699755343503,-119.178215160136,
PKZoiTuSJ3VQLuQ48QDLwQ,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",2.0,$,"605 S Rose Ave Oxnard, CA 93030",34.196172,-119.160489,
bCPvOOt1PnXT9E3ut8Skng,Tacos Amatlan,"['Food Trucks', 'Mexican']",4.0,,"465 N Oxnard Blvd Oxnard, CA 93030",34.20680852929,-119.177661426365,
